2025-08-15 19:38:59,D:\Projects\Raggers\Raggers\Backend_docs\historical_events.docx,Created,38442331070d023e9be7b7c25a262112b7161f6ab8b895c9399b163025e9442b
2025-08-15 19:38:59,D:\Projects\Raggers\Raggers\Backend_docs\historical_events.docx,Modified,38442331070d023e9be7b7c25a262112b7161f6ab8b895c9399b163025e9442b
2025-08-15 19:39:50,D:\Projects\Raggers\Raggers\Backend_docs\historical_events.docx,Modified,38442331070d023e9be7b7c25a262112b7161f6ab8b895c9399b163025e9442b
2025-08-15 19:39:58,D:\Projects\Raggers\Raggers\Backend_docs\~$storical_events.docx,Created,1035f15980bfe6e0cf72de4f1c1afb579d531cb7b5aee6be93abbe726a17bc5e
2025-08-15 19:39:58,D:\Projects\Raggers\Raggers\Backend_docs\~$storical_events.docx,Modified,
2025-08-15 19:39:58,D:\Projects\Raggers\Raggers\Backend_docs\~$storical_events.docx,Deleted,
